CÓDIGO,BANCO,DESCRIÇÃO DAS ETAPAS,UNID.,QUANT.,UNITÁRIO C/ BDI e DESCONTO,DATA,CATEGORIA,TOTAL DA ETAPA,CORREÇÃO,CLASSIFICAÇÃO SINAPI
3873,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,14.94,2023-07-01,MATERIAIS,149.4,NÃO,MATERIAL
9868,SINAPI,"TUBO PVC, SOLDAVEL, DN 25 MM, AGUA FRIA (NBR-5648)",M,90.0,5.03,2023-07-01,MATERIAIS,452.7,NÃO,MATERIAL
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,UNID,1500.0,0.67,2023-07-01,MATERIAIS,1005.0,NÃO,MATERIAL
1368,SINAPI,"CHUVEIRO COMUM EM PLASTICO BRANCO, COM CANO, 3 TEMPERATURAS, 5500 W (110/220 V)",UNID,20.0,101.34,2023-07-01,MATERIAIS,2026.8,NÃO,MATERIAL
37530,SINAPI,"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES",UNID,1.0,875.12,2023-07-01,MATERIAIS,875.12,NÃO,MATERIAL
20971,SINAPI,"CHAVE DUPLA PARA CONEXOES TIPO STORZ, ENGATE RAPIDO 1 1/2"" X 2 1/2"", EM LATAO, PARA INSTALACAO PREDIAL COMBATE A INCENDIO",UNID,1.0,32.38,2023-07-01,MATERIAIS,32.38,NÃO,MATERIAL
37554,SINAPI,"ESGUICHO JATO REGULAVEL, TIPO ELKHART, ENGATE RAPIDO 1 1/2"", PARA COMBATE A INCENDIO",UNID,1.0,399.39,2023-07-01,MATERIAIS,399.39,NÃO,MATERIAL
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-07-01,SERVIÇOS / EQUIPAMENTOS,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,90.0,33.26,2023-07-01,SERVIÇOS / EQUIPAMENTOS,2993.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,180.0,44.54,2023-07-01,SERVIÇOS / EQUIPAMENTOS,8017.2,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,108.06,20.7,2023-07-01,SERVIÇOS / EQUIPAMENTOS,2236.84,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,231.92,17.16,2023-07-01,SERVIÇOS / EQUIPAMENTOS,3979.75,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,17.0,36.81,2023-07-01,SERVIÇOS / EQUIPAMENTOS,625.77,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
88485,SINAPI,"APLICAÇÃO DE FUNDO SELADOR ACRÍLICO EM PAREDES, UMA DEMÃO. AF_06/2014",M²,103.72,5.92,2023-07-01,SERVIÇOS / EQUIPAMENTOS,614.02,NÃO,PINTURA INTERNA
99814,SINAPI,LIMPEZA DE SUPERFÍCIE COM JATO DE ALTA PRESSÃO. AF_04/2019,M²,103.72,2.97,2023-07-01,SERVIÇOS / EQUIPAMENTOS,308.05,NÃO,LIMPEZA DE OBRA
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,62.35,20.7,2023-07-01,SERVIÇOS / EQUIPAMENTOS,1290.64,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,287.62,17.16,2023-07-01,SERVIÇOS / EQUIPAMENTOS,4935.56,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,1.5,36.81,2023-07-01,SERVIÇOS / EQUIPAMENTOS,55.22,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100327,SINAPI,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,10.0,71.98,2023-07-01,SERVIÇOS / EQUIPAMENTOS,719.8,NÃO,TELHAMENTO PARA COBERTURA
94231,SINAPI,"RUFO EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, CORTE DE 25 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,19.5,63.54,2023-07-01,SERVIÇOS / EQUIPAMENTOS,1239.03,NÃO,TELHAMENTO PARA COBERTURA
94228,SINAPI,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 50 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,114.4,106.9,2023-07-01,SERVIÇOS / EQUIPAMENTOS,12229.36,NÃO,TELHAMENTO PARA COBERTURA
88323,SINAPI,TELHADISTA COM ENCARGOS COMPLEMENTARES,H,24.0,38.13,2023-07-01,SERVIÇOS / EQUIPAMENTOS,915.12,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,211.0,47.03,2023-08-01,EQUIPE,9923.33,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,208.0,40.66,2023-08-01,EQUIPE,8457.28,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,40.66,2023-08-01,EQUIPE,7318.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,194.0,34.95,2023-08-01,EQUIPE,6780.3,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,34.95,2023-08-01,EQUIPE,6291.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-08-01,EQUIPE,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-08-01,EQUIPE,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-08-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-08-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-08-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,33.21,2023-08-01,EQUIPE,5977.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,33.21,2023-08-01,EQUIPE,5977.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,60.0,39.81,2023-08-01,MATERIAIS,2388.6,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,10.0,65.14,2023-08-01,MATERIAIS,651.4,NÃO,MATERIAL
11621,SINAPI,"MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)",M²,14.0,66.82,2023-08-01,MATERIAIS,935.48,NÃO,MATERIAL
43651,SINAPI,MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS,KG,105.0,7.87,2023-08-01,MATERIAIS,826.35,NÃO,MATERIAL
7292,SINAPI,TINTA ESMALTE SINTETICO PREMIUM BRILHANTE,L,7.2,46.44,2023-08-01,MATERIAIS,334.37,NÃO,MATERIAL
35692,SINAPI,"TINTA LATEX ACRILICA STANDARD, COR BRANCA",L,90.0,21.87,2023-08-01,MATERIAIS,1968.3,NÃO,MATERIAL
6.95.47,FDE,REPARO P/VALVULA DESCARGA HIDRA LISA II,UNID,10.0,90.27,2023-08-01,MATERIAIS,902.7,NÃO,NÃO SINAPI
44945,SINAPI,"SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO",UNID,20.0,12.45,2023-08-01,MATERIAIS,249.0,NÃO,MATERIAL
4720,SINAPI,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M³,5.0,92.68,2023-08-01,MATERIAIS,463.4,NÃO,MATERIAL
367,SINAPI,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,70.07,2023-08-01,MATERIAIS,350.35,NÃO,MATERIAL
20269,SINAPI,"LAVATORIO / CUBA DE EMBUTIR, OVAL, DE LOUCA BRANCA, SEM LADRAO, DIMENSOES *50 X 35* CM (L X C)",UNID,2.0,105.26,2023-08-01,MATERIAIS,210.52,NÃO,MATERIAL
7334,SINAPI,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,3.6,19.94,2023-08-01,MATERIAIS,71.78,NÃO,MATERIAL
40547,SINAPI,"PARAFUSO ZINCADO, AUTOBROCANTE, FLANGEADO, 4,2 MM X 19 MM",CENTO,2.0,33.62,2023-08-01,MATERIAIS,67.24,NÃO,MATERIAL
10406,SINAPI,"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA",UNID,1.0,819.16,2023-08-01,MATERIAIS,819.16,NÃO,MATERIAL
4177,SINAPI,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UNID,10.0,6.77,2023-08-01,MATERIAIS,67.7,NÃO,MATERIAL
6138,SINAPI,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO",UNID,10.0,14.49,2023-08-01,MATERIAIS,144.9,NÃO,MATERIAL
11830,SINAPI,"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO",UNID,15.0,77.46,2023-08-01,MATERIAIS,1161.9,NÃO,MATERIAL
10228,SINAPI,"VALVULA DE DESCARGA METALICA, BASE 1 1/2 "" E ACABAMENTO METALICO CROMADO",UNID,10.0,357.27,2023-08-01,MATERIAIS,3572.7,NÃO,MATERIAL
4376,SINAPI,BUCHA DE NYLON SEM ABA S8,UNID,100.0,0.2,2023-08-01,MATERIAIS,20.0,NÃO,MATERIAL
11681,SINAPI,"ENGATE/RABICHO FLEXIVEL PLASTICO (PVC OU ABS) BRANCO 1/2 "" X 40 CM",UNID,15.0,9.5,2023-08-01,MATERIAIS,142.5,NÃO,MATERIAL
3148,SINAPI,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C),UNID,10.0,10.11,2023-08-01,MATERIAIS,101.1,NÃO,MATERIAL
36791,SINAPI,"TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR (REF 1195)",UNID,15.0,154.99,2023-08-01,MATERIAIS,2324.85,NÃO,MATERIAL
65,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 25 MM X 3/4"", PARA AGUA FRIA",UNID,10.0,1.07,2023-08-01,MATERIAIS,10.7,NÃO,MATERIAL
108,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 32 MM X 1"", PARA AGUA FRIA",UNID,10.0,2.17,2023-08-01,MATERIAIS,21.7,NÃO,MATERIAL
3522,SINAPI,"JOELHO PVC, SOLDAVEL COM ROSCA, 90 GRAUS, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL",UNID,10.0,2.94,2023-08-01,MATERIAIS,29.4,NÃO,MATERIAL
3529,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,0.88,2023-08-01,MATERIAIS,13.2,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,0.99,2023-08-01,MATERIAIS,9.9,NÃO,MATERIAL
3870,SINAPI,"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 25 MM X 3/4""",UNID,10.0,7.94,2023-08-01,MATERIAIS,79.4,NÃO,MATERIAL
38678,SINAPI,"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 32 MM X 1""",UNID,10.0,21.03,2023-08-01,MATERIAIS,210.3,NÃO,MATERIAL
3869,SINAPI,"LUVA DE REDUCAO SOLDAVEL, PVC, 32 MM X 25 MM, PARA AGUA FRIA PREDIAL",UNID,3.0,3.76,2023-08-01,MATERIAIS,11.28,NÃO,MATERIAL
7139,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,10.0,1.45,2023-08-01,MATERIAIS,14.5,NÃO,MATERIAL
3826,SINAPI,"LUVA DE CORRER, PVC PBA, JE, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)",UNID,5.0,69.52,2023-08-01,MATERIAIS,347.6,NÃO,MATERIAL
1345,SINAPI,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = *17* MM",UNID,15.0,84.38,2023-08-01,MATERIAIS,1265.7,NÃO,MATERIAL
7343,SINAPI,"TINTA ACRILICA A BASE DE SOLVENTE, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 11862)",L,72.0,20.67,2023-08-01,MATERIAIS,1488.24,NÃO,MATERIAL
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,UNID,2000.0,0.67,2023-08-01,MATERIAIS,1340.0,NÃO,MATERIAL
8.01.02,FDE,ALUGUEL CAÇAMBA 4M3,M,4.0,496.96,2023-08-01,MATERIAIS,1987.84,NÃO,NÃO SINAPI
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-08-01,SERVIÇOS / EQUIPAMENTOS,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-08-01,SERVIÇOS / EQUIPAMENTOS,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,172.0,44.54,2023-08-01,SERVIÇOS / EQUIPAMENTOS,7660.88,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
93588,SINAPI,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 10 M³, EM VIA URBANA EM LEITO NATURAL (UNIDADE: M3XKM). AF_07/2020",M3XKM,340.0,3.63,2023-08-01,SERVIÇOS / EQUIPAMENTOS,1234.2,NÃO,"TRANSPORTE, CARGA E DESCARGA DE MATERIAIS"
92106,SINAPI,"CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO, COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - CHP DIURNO. AF_11/2015",CHP,2.5,378.19,2023-08-01,SERVIÇOS / EQUIPAMENTOS,945.48,NÃO,CUSTOS HORÁRIOS PRODUTIVO E IMPRODUTIVO DOS EQUIPAMENTOS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,42.0,20.7,2023-08-01,SERVIÇOS / EQUIPAMENTOS,869.4,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,152.0,17.16,2023-08-01,SERVIÇOS / EQUIPAMENTOS,2608.32,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,26.0,36.81,2023-08-01,SERVIÇOS / EQUIPAMENTOS,957.06,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
95305,SINAPI,"TEXTURA ACRÍLICA, APLICAÇÃO MANUAL EM PAREDE, UMA DEMÃO. AF_04/2023",M²,106.0,17.93,2023-08-01,SERVIÇOS / EQUIPAMENTOS,1900.58,NÃO,PINTURA INTERNA
88485,SINAPI,"APLICAÇÃO DE FUNDO SELADOR ACRÍLICO EM PAREDES, UMA DEMÃO. AF_06/2014",M²,106.0,5.92,2023-08-01,SERVIÇOS / EQUIPAMENTOS,627.52,NÃO,PINTURA INTERNA
99814,SINAPI,LIMPEZA DE SUPERFÍCIE COM JATO DE ALTA PRESSÃO. AF_04/2019,M²,106.0,2.97,2023-08-01,SERVIÇOS / EQUIPAMENTOS,314.82,NÃO,LIMPEZA DE OBRA
100327,SINAPI,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,26.4,71.98,2023-08-01,SERVIÇOS / EQUIPAMENTOS,1900.27,NÃO,TELHAMENTO PARA COBERTURA
94228,SINAPI,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 50 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,21.2,106.9,2023-08-01,SERVIÇOS / EQUIPAMENTOS,2266.28,NÃO,TELHAMENTO PARA COBERTURA
100327,SINAPI,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,10.0,71.98,2023-08-01,SERVIÇOS / EQUIPAMENTOS,719.8,NÃO,TELHAMENTO PARA COBERTURA
94228,SINAPI,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 50 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,124.8,106.9,2023-08-01,SERVIÇOS / EQUIPAMENTOS,13341.12,NÃO,TELHAMENTO PARA COBERTURA
88323,SINAPI,TELHADISTA COM ENCARGOS COMPLEMENTARES,H,16.0,38.13,2023-08-01,SERVIÇOS / EQUIPAMENTOS,610.08,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,60.0,20.7,2023-08-01,SERVIÇOS / EQUIPAMENTOS,1242.0,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,172.0,17.16,2023-08-01,SERVIÇOS / EQUIPAMENTOS,2951.52,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,4.0,36.81,2023-08-01,SERVIÇOS / EQUIPAMENTOS,147.24,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,102.0,47.03,2023-09-01,EQUIPE,4797.06,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,198.0,40.66,2023-09-01,EQUIPE,8050.68,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,40.66,2023-09-01,EQUIPE,7318.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,34.95,2023-09-01,EQUIPE,6291.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,34.95,2023-09-01,EQUIPE,6291.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-09-01,EQUIPE,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,38.63,2023-09-01,EQUIPE,6953.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-09-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-09-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,33.26,2023-09-01,EQUIPE,5986.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,33.21,2023-09-01,EQUIPE,5977.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,33.21,2023-09-01,EQUIPE,5977.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
366,SINAPI,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,25.0,69.17,2023-09-01,MATERIAIS,1729.25,NÃO,MATERIAL
21141,SINAPI,"TELA DE ACO SOLDADA NERVURADA, CA-60, Q-92, (1,48 KG/M2), DIAMETRO DO FIO = 4,2 MM, LARGURA = 2,45 X 60 M DE COMPRIMENTO, ESPACAMENTO DA MALHA = 15 X 15 CM",M³,12.0,14.5,2023-09-01,MATERIAIS,174.0,NÃO,MATERIAL
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,60.0,39.81,2023-09-01,MATERIAIS,2388.6,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,5.0,65.14,2023-09-01,MATERIAIS,325.7,NÃO,MATERIAL
11621,SINAPI,"MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)",M²,30.0,66.82,2023-09-01,MATERIAIS,2004.6,NÃO,MATERIAL
44945,SINAPI,"SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO",UNID,10.0,12.45,2023-09-01,MATERIAIS,124.5,NÃO,MATERIAL
4720,SINAPI,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M³,3.0,92.68,2023-09-01,MATERIAIS,278.04,NÃO,MATERIAL
40547,SINAPI,"PARAFUSO ZINCADO, AUTOBROCANTE, FLANGEADO, 4,2 MM X 19 MM",CENTO,3.0,33.62,2023-09-01,MATERIAIS,100.86,NÃO,MATERIAL
11681,SINAPI,"ENGATE/RABICHO FLEXIVEL PLASTICO (PVC OU ABS) BRANCO 1/2 "" X 40 CM",UNID,10.0,9.5,2023-09-01,MATERIAIS,95.0,NÃO,MATERIAL
3148,SINAPI,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C),UNID,5.0,10.11,2023-09-01,MATERIAIS,50.55,NÃO,MATERIAL
377,SINAPI,"ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL",UNID,10.0,48.09,2023-09-01,MATERIAIS,480.9,NÃO,MATERIAL
1345,SINAPI,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = *17* MM",UNID,10.0,84.38,2023-09-01,MATERIAIS,843.8,NÃO,MATERIAL
